bookID,title,authors,average_rating,language_code,num_pages,ratings_count,publication_date,publisher
81,Giving Good Weight,John McPhee,4.23,eng,288,542,1994-04-01,Farrar  Straus and Giroux
4339,Dispatches,Michael Herr,4.23,eng,260,13108,1991-08-06,Vintage
14485,Directing the Documentary,Michael Rabiger,4.23,en-US,648,183,2004-03-30,Focal Press
38153,Orlando Furioso: Part Two,Ludovico Ariosto/Barbara Reynolds,4.23,eng,800,133,1977-09-29,Penguin Classics
24968,Fear and Trembling/Repetition,Søren Kierkegaard/Edna Hatlestad Hong/Howard Vincent Hong,4.23,eng,420,4731,1983-06-01,Princeton University Press
12076,Philosophical Investigations,Ludwig Wittgenstein/G.E.M. Anscombe,4.23,eng,256,224,1973-03-11,Pearson
1474,Cyclops / Alcestis / Medea,Euripides/David Kovacs,4.23,mul,432,61,1994-01-01,Loeb Classical Library
12073,Philosophical Investigations,Ludwig Wittgenstein/G.E.M. Anscombe,4.23,eng,464,11067,2001-01-15,Blackwell Publishing  Inc.
83,Rising from the Plains,John McPhee,4.23,eng,208,1341,1987-11-01,Farrar  Straus and Giroux
11244,Mystical Paths (Starbridge  #5),Susan Howatch,4.23,eng,576,1045,1996-07-01,HarperCollins Publishers
3413,The Thorn Birds,Colleen McCullough,4.23,eng,673,533,2005-09-06,Avon Books
4472,A Prayer for Owen Meany,John Irving,4.23,eng,641,1073,2002-06-04,Modern Library
35907,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),Mine Yoshizaki,4.23,eng,192,77,2007-06-01,TokyoPop
9330,The House of the Spirits,Isabel Allende/Madga Bogin/Christopher Hitchens,4.23,eng,488,270,2005-04-19,Everyman's Library
16394,Much Obliged  Jeeves,P.G. Wodehouse,4.23,eng,208,701,2004-04-12,Harry N. Abrams
2127,The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late,Thom Hartmann/Joseph Chilton Pearce/Neale Donald Walsch,4.23,en-US,400,1392,2004-04-27,Broadway Books
34871,The Complete Clive Barker's The Great And Secret Show,Chris Ryall/Gabriel Rodríguez/Clive Barker,4.23,eng,136,17422,2006-11-08,IDW Publishing
43244,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,Jeremy D. Zawodny/Derek J. Balling,4.23,eng,304,403,2004-04-18,O'Reilly Media
29906,The Collected Dialogues,Plato/Edith Hamilton/Huntington Cairns,4.23,eng,1776,704,1963-09-15,Princeton University Press (NJ)
3574,Anne of Avonlea,L.M. Montgomery/Susan O'Malley,4.23,eng,8,63,1998-12-01,Blackstone Audiobooks
34532,Hogfather (Discworld  #20; Death  #4),Terry Pratchett,4.23,eng,432,60162,2006-10-02,Corgi
4662,The Short Stories,F. Scott Fitzgerald/Matthew J. Bruccoli,4.23,eng,800,12039,1998-04-15,Scribner
3301,La casa de los espíritus,Isabel Allende,4.23,spa,454,608,2001-09-18,HarperCollins Espanol
12873,Rebecca,Daphne du Maurier/Sally Beauman,4.23,en-US,441,179639,2007-12-01,Virago Press (UK)
9327,The House of the Spirits,Isabel Allende/Magda Botin,4.23,eng,491,1021,1986-08-08,Black Swan
12395,Journey to the End of the Night,Louis-Ferdinand Céline/Ralph Manheim/William T. Vollmann,4.23,eng,453,21561,2006-05-17,New Directions
4752,A New Hope: The Illustrated Screenplay (Star Wars  Episode IV),George Lucas,4.23,eng,166,11,1998-03-24,Del Rey
27626,Women  Cats: The History of a Love Affair,Michelle Lovric/Lisa Pentreath,4.23,eng,66,13,2003-09-01,Chicago Review Press
41344,Maison Ikkoku  Volume 8 (Maison Ikkoku  #8),Rumiko Takahashi,4.23,eng,288,283,2004-11-01,Viz Media
36244,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips,4.23,eng,416,3153,2006-11-28,Bantam
10964,Outlander (Outlander  #1),Diana Gabaldon,4.23,eng,850,673350,2005-07-26,Dell Publishing Company
30458,Yesterday  I Cried,Iyanla Vanzant,4.23,en-US,304,2311,2000-03-02,Atria Books
38463,If Beale Street Could Talk,James Baldwin,4.23,eng,197,19731,2006-10-10,Vintage
25924,Love Mode  Vol. 6,Yuki Shimizu,4.23,eng,192,441,2007-08-01,Blu
25923,Love Mode  Vol. 2,Yuki Shimizu,4.23,eng,204,768,2006-03-07,Blu
22365,New X-Men: Omnibus,Grant Morrison/Marc Silvestri/Chris Bachalo/John Paul Leon/Frank Quitely/Leinil Francis Yu/Igor Kordey/Ethan Van Sciver/Keron Grant/Tom Derenick/Phil Jimenez,4.23,eng,1096,2952,2006-12-06,Marvel
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,4.23,eng,387,6253,2003-02-25,Del Rey
7906,Emily of Deep Valley (Deep Valley  #2),Maud Hart Lovelace/Vera Neville,4.23,eng,304,2722,2000-12-31,HarperTrophy
6751,Consider the Lobster and Other Essays,David Foster Wallace,4.23,eng,343,32876,2005-12-13,Little  Brown and Company
25806,1000 Rings: Inspiring Adornments for the Hand,Marthe Le Van/Robert W. Ebendorf/Lark Books,4.23,eng,416,82,2004-08-01,Lark Books
34789,The Boomer Bible,R.F. Laird,4.23,eng,880,209,1991-01-10,Workman Publishing Company
26165,Autobiography of a Yogi,Paramahansa Yogananda,4.23,eng,516,9,2002-10-01,Motilal Banarsidass
8676,Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins/Kenneth H. Blanchard/Jason Winters,4.23,eng,448,25135,1997-12-22,Free Press
23410,Pimsleur German Level 1 CD: [Lessons 1-30],Pimsleur Language Programs,4.23,eng,16,58,2010-04-01,Pimsleur
5094,The Drawing of the Three (The Dark Tower  #2),Stephen King,4.23,eng,463,173022,2003-08-05,Signet
20398,Le prophète,Kahlil Gibran,4.23,fre,172,1,2002-10-08,Dervy
20394,Der Prophet,Kahlil Gibran,4.23,ger,95,9,2001-09-01,Benziger
43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),Anne Rice/Joe Morton/Tim Curry/Lindsay Crouse,4.23,eng,10,35,2000-11-07,Random House Audio Publishing Group
30249,Sensual Phrase  Vol. 15,Mayu Shinjō,4.23,en-US,175,488,2006-08-01,Viz Media
9288,La casa de los espíritus,Isabel Allende,4.23,spa,456,198,2000-09-01,Sudamericana
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,eng,192,12180,2002-09-17,Random House Trade Paperbacks
2547,The Prophet,Kahlil Gibran/جبران خليل جبران/Jihad El,4.23,eng,127,184293,2010-01-01,Rupa & Co
10992,Cross Stitch (Outlander  #1),Diana Gabaldon,4.23,eng,864,2384,1994-03-03,Arrow Books
27243,Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness,Marion Woodman/Elinor Dickson,4.24,eng,256,375,1997-05-06,Shambhala
22406,The Invisibles  Vol. 6: Kissing Mister Quimper,Grant Morrison/Chris Weston/Ivan Reis,4.24,en-US,224,3852,2000-02-01,DC Comics Vertigo
28541,Dragonsong (Harper Hall  #1),Anne McCaffrey,4.24,eng,192,40324,2006-06-01,Aladdin Paperbacks
9517,Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi/Anjali Singh,4.24,eng,187,57309,2005-08-02,Pantheon Books
77,The Control of Nature,John McPhee,4.24,en-US,288,3498,1990-09-01,Farrar  Straus and Giroux
39001,Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane,4.24,eng,354,2221,2006-12-01,Oxford University Press  USA
28543,Dragonsong (Pern: Harper Hall  #1),Anne McCaffrey,4.24,eng,176,393,1977-01-01,Bantam
9539,The Shadow Rising (The Wheel of Time  #4),Robert Jordan,4.24,eng,1007,148074,1993-10-15,Tom Doherty Tor Fantasy
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.24,fre,806,6,2002-09-14,Arléa
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery/Mary Henley Rubio/Elizabeth Hillman Waterston,4.24,eng,410,184,2004-11-04,Oxford University Press  USA
9919,A Christmas Memory,Truman Capote,4.24,eng,48,9982,2006-10-10,Knopf Books for Young Readers
14785,Chosen Prey (Lucas Davenport  #12),John Sandford,4.24,en-US,383,22949,2002-05-01,Berkley
39088,Grand Finales: A Modernist View of Plated Desserts,Tish Boyle/Timothy Moriarty,4.24,eng,288,17,1997-11-07,Wiley
34492,Wintersmith (Discworld  #35; Tiffany Aching  #3),Terry Pratchett,4.24,eng,325,42146,2006-10-01,HarperTempest
26088,Superman: Secret Identity,Kurt Busiek/Stuart Immonen,4.24,eng,208,6368,2013-04-09,DC Comics
9635,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,4.24,en-US,384,372,2006-02-21,Harper Perennial
14498,Neil Gaiman's Neverwhere,Mike Carey/Glenn Fabry/Neil Gaiman,4.24,eng,224,33858,2007-02-14,Vertigo
39303,The Bitten (Vampire Huntress  #4),L.A. Banks,4.24,en-US,435,2447,2005-06-13,St. Martin's Griffin
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,4.24,eng,188,1953,2003-04-10,Bloomsbury Academic
11594,La Torre Oscura VII - Tomo 2 of 2 (La Torre Oscura  #7),Stephen King/Verónica Canales,4.24,spa,496,192,2006-04-28,Plaza y Janés
41005,The Right Stuff,Tom Wolfe,4.24,eng,304,213,2005-05-01,Black Dog & Leventhal
16807,The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel,4.24,eng,1008,285,2003-04-03,Oxford University Press
16735,The Prince of Tides,Pat Conroy,4.24,eng,679,178717,2002-03-26,Dial Press Trade Paperback
25772,From the Age of Discovery to a World at War (America: The Last Best Hope #1),William J. Bennett,4.24,eng,573,1069,2006-05-23,Nelson Current
40789,Voyage of the Turtle: In Pursuit of the Earth's Last Dinosaur,Carl Safina,4.24,eng,383,644,2006-05-30,Henry Holt and Company
19124,Children of the Star (Children of the Star  #1-3),Sylvia Engdahl,4.24,eng,728,168,2000-01-10,Meisha Merlin Publishing
45252,Pandora's Star,Peter F. Hamilton,4.24,eng,768,33987,2005-03-02,Del Rey
25491,Escape from Freedom,Erich Fromm,4.24,eng,301,7201,1994-09-15,Holt McDougal
31981,Astonishing X-Men  Volume 3: Torn,Joss Whedon/John Cassaday,4.24,eng,152,8900,2007-02-14,Marvel
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,4.24,eng,356,24862,1999-09-04,Picador USA
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,eng,381,1929,2004-12-01,Two Plus Two Publishing LLC
18072,The Waste Lands (The Dark Tower #3),Stephen King/Ned Dameron,4.24,eng,590,1013,1993-01-01,Signet Book
19318,The Tomten,Astrid Lindgren/Harald Wiberg,4.24,eng,32,1599,1997-10-06,The Putnam & Grosset Group
25100,Dream Country (The Sandman  #3),Neil Gaiman/Kelley Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Erickson,4.24,eng,111,84421,1999-02-05,DC Comics
25053,Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4),Betty MacDonald/Alexandra Boiger,4.24,eng,125,14745,2007-08-14,HarperCollins
18061,Uncle Fred in the Springtime (Blandings Castle  #6),P.G. Wodehouse,4.24,eng,288,1703,2004-04-15,Everyman
44936,Refactoring: Improving the Design of Existing Code,Martin Fowler/Kent Beck/Don Roberts/Erich Gamma,4.24,eng,431,6086,1999-07-08,Addison-Wesley Professional
29084,Flap Your Wings,P.D. Eastman,4.24,en-US,48,1281,2000-01-25,Random House Books for Young Readers
11364,Pacific Northwest Hiking: The Complete Guide to More Than 1 000 of the Best Hikes in Washington and Oregon (Foghorn Outdoors),Scott Leonard/Megan McMorris,4.24,eng,912,12,2005-04-29,Rick Steves
27585,The Perfect Wrong Note: Learning to Trust Your Musical Self,William Westney,4.24,eng,239,191,2006-06-01,Hal Leonard Pub Corp
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,4.24,eng,158,13463,1988-10-21,Princeton University Press
16398,Thank You  Jeeves,P.G. Wodehouse/Jonathan Cecil,4.24,eng,6,66,2005-05-26,AudioGO
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,4.24,eng,240,7442,2000-06-01,Penguin Books
8214,The Phenomenon of Life: Toward a Philosophical Biology,Hans Jonas/Lawrence Vogel/Eleonore Jonas,4.24,eng,304,92,2001-02-28,Northwestern University Press
16392,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,4.24,eng,263,5700,2003-09-15,Harry N. Abrams
16328,The Murder of Roger Ackroyd (Hercule Poirot  #4),Agatha Christie,4.24,eng,288,103149,2006-09-01,Black Dog & Leventhal Publishers
24904,A Birthday for Frances,Russell Hoban/Lillian Hoban,4.24,eng,32,2256,2002-06-06,Harper Collins
44735,The Elements of Typographic Style,Robert Bringhurst,4.24,en-US,352,7564,2004-09-27,Hartley & Marks Publishers
5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,eng,509,76,1992-11-12,Time Warner Paperbacks
38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,4.24,eng,256,4373,2004-12-28,Shambhala
5294,Oscar Wilde,Richard Ellmann,4.24,eng,736,2695,1988-11-05,Vintage
29255,The Only Dance There Is,Ram Dass/Richard Alpert,4.24,en-US,192,713,1974-03-05,Anchor
24787,A Lloyd Alexander Collection,Lloyd Alexander,4.24,eng,752,89,2001-05-21,Dutton Children's Books
42278,I Can Fly,Ruth Krauss/Mary Blair,4.24,eng,24,1069,2003-09-09,Golden Books
32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,4.24,eng,752,3336,1991-07-27,Wings
13611,ヒカルの碁 12、新初段シリーズ,Yumi Hotta/Yumi Hotta,4.24,jpn,189,9,2001-05-06,集英社
18425,Shake Hands with the Devil,Roméo Dallaire,4.24,en-GB,563,242,2005-02-03,Arrow
18772,Beyond the Post-Modern Mind: The Place of Meaning in a Global Civilization,Huston Smith,4.24,en-US,295,69,2003-07-25,Quest Books
24089,The Ivy Tree,Carolyn Brown,4.24,eng,192,20,2001-02-01,Montlake Romance
28025,The Myth of the Eternal Return or  Cosmos and History,Mircea Eliade/Willard R. Trask,4.24,eng,195,1799,1971-11-21,Princeton University Press
37481,Discovering God's Will,Sinclair B. Ferguson,4.24,eng,126,92,1982-03-01,Banner of Truth
31253,Baseball: a Literary Anthology,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith,4.24,eng,733,182,2002-03-04,Library of America
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,4.24,eng,320,12358,1986-06-05,Black Sparrow Press
12665,Centennial,James A. Michener,4.24,eng,1086,95,1989-07-01,Fawcett Books
41340,Maison Ikkoku  Volume 7 (Maison Ikkoku  #7),Rumiko Takahashi,4.24,eng,288,305,2004-10-26,VIZ Media LLC
44187,The Sea of Monsters (Percy Jackson and the Olympians  #2),Rick Riordan,4.24,eng,280,10551,2007-04-01,Disney Hyperion Books
21266,Rick Steves' Europe Through the Back Door,Rick Steves,4.24,eng,808,3569,2017-09-12,Avalon Travel
23913,The Marriage of Heaven and Hell,William Blake,4.24,eng,48,7163,1994-09-01,Dover Publications
23912,The Complete Poems,William Blake/Alicia Suskin Ostriker,4.24,eng,1072,7738,1977-11-24,Penguin Classics
29923,The Last Full Measure (The Civil War Trilogy  #3),Jeff Shaara,4.24,eng,640,13438,2000-05-02,Ballantine Books
30250,Sensual Phrase  Vol. 17,Mayu Shinjō,4.24,en-US,208,489,2006-12-01,Viz Media
30822,Silenced: The Wrath of God Descends (Underground Zealot  #2),Jerry B. Jenkins,4.24,eng,368,1532,2005-03-01,Tyndale House Publishers
38562,A Bite to Remember (Argeneau #5),Lynsay Sands,4.24,eng,362,17710,2006-06-27,Avon
4601,Click  Clack  Moo: Cows That Type,Doreen Cronin/Betsy Lewin,4.24,eng,30,348,2003-06-01,Pocket Books
2123,The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life,Nancy L. Mace/Peter V. Rabins,4.24,eng,624,69,2006-11-01,Grand Central Life & Style
34084,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,eng,422,145740,2003-06-23,Viking Adult
23758,The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer,4.24,eng,654,844,2008-03-05,Birlinn
23757,This Is Berlin: Reporting from Nazi Germany 1938-40,William L. Shirer/John Keegan/Inga Shirer Dean,4.24,en-US,478,155,2002-05-30,Overlook TP
2250,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,4.24,eng,192,1874,2004-01-06,Simon  Schuster
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman/Sam Kieth/Mike Dringenberg/Malcolm Jones III/Todd Klein/Karen  Berger,4.24,eng,233,171841,1998-12-01,Vertigo
38650,Laura Ingalls Wilder Country: The People and places in Laura Ingalls Wilder's life and books,William   Anderson/Leslie A.  Kelly,4.24,eng,120,91,1995-12-01,Harper Perennial
30735,The Complete Essays,Michel de Montaigne/M.A. Screech,4.24,eng,1344,10657,1993-02-25,Penguin Classics
42915,CliffsNotes on Remarque's All Quiet on the Western Front,Susan Van Kirk/CliffsNotes/Erich Maria Remarque,4.24,eng,112,12,2000-12-20,Cliffs Notes
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,eng,110,3738,1992-05-01,Harvard University Press
9099,In Focus: National Geographic Greatest Portraits,Leah Bendavid-Val/National Geographic Society,4.24,eng,504,819,2004-10-01,National Geographic Society
27520,Katy and the Big Snow (Book & Cassette),Virginia Lee Burton,4.24,eng,40,0,1999-08-30,Houghton Mifflin Harcourt
28186,The Sea of Monsters (Percy Jackson and the Olympians  #2),Rick Riordan,4.24,eng,279,630511,2006-04-01,Hyperion Books
43039,White Fang,Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober,4.24,en-US,160,713,2006-03-28,Sterling
13835,In the Hand of the Goddess (Song of the Lioness  #2),Tamora Pierce,4.24,eng,264,77540,2005-01-01,Simon Pulse
30634,What Christians Believe,C.S. Lewis,4.24,en-US,98,566,2005-02-22,HarperOne
43068,True Blue: The Oxford Boat Race Mutiny,Daniel Topolski/Patrick Robinson,4.24,en-US,320,69,1990-02-23,Bantam
30590,Diary of a Man in Despair,Friedrich Reck-Malleczewen/Paul Rubens/Richard J. Evans,4.24,eng,264,34,2013-02-12,New York Review of Books
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons/Carlos Alberto Gardini,4.24,spa,618,174,2005-06-01,Ediciones B
26474,Out of Africa / Shadows on the Grass,Isak Dinesen/Karen Blixen,4.24,eng,462,9298,1989-10-23,Vintage
38769,Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke,4.24,eng,144,400,1997-05-01,Chicago Review Press
9438,The Basic Works of Aristotle,Aristotle/Richard Peter McKeon/C.D.C. Reeve,4.24,eng,1487,2174,2009-08-19,Modern Library/Random House (NY)
22201,Triple Zero  (Star Wars: Republic Commando  #2),Karen Traviss,4.24,eng,393,5130,2006-02-28,Del Rey Books
23520,The Complete World of Greek Mythology,Richard Buxton,4.24,eng,256,1598,2004-06-28,Thames & Hudson
10332,Mandy,Julie Andrews Edwards/Johanna Westerman,4.24,eng,320,9944,2006-08-15,HarperCollins
22337,The Neil Gaiman Audio Collection,Neil Gaiman,4.24,eng,1,1666,2004-08-31,HarperFestival
43171,Diana Vreeland,Eleanor Dwight,4.24,eng,320,150,2002-10-22,Harper Design
31314,Barnyard Dance,Sandra Boynton,4.25,en-US,24,21265,1993-10-01,Workman Publishing Company
12293,Education as My Agenda: Gertrude Williams  Race & the Baltimore Public Schools,Jo Ann Ooiman Robinson,4.25,eng,336,4,2005-10-14,Palgrave Macmillan
6748,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace,4.25,eng,353,27674,1998-02-02,Back Bay Books
11574,The Body,Stephen King/Robin Waterfield,4.25,eng,80,29670,1999-12-20,Penguin Books
16992,Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin,4.25,eng,231,47513,1997-10-01,DC Comics
41495,Watchfiends and Rack Screams: Works from the Final Period,Antonin Artaud/Bernard Bador/Clayton Eshleman,4.25,eng,352,261,2004-02-01,Exact Change
12202,The Poetry of Robert Frost: The Collected Poems  Complete and Unabridged,Robert Frost/Edward Connery Lathem,4.25,eng,607,1392,2002-04-01,Owl Books
29625,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,en-GB,467,7,1979-06-01,Allen Lane
8682,Jitterbug Perfume,Tom Robbins,4.25,eng,342,54516,2001-04-09,No Exit Press
20646,Terry Jones' Fairy Tales,Terry Jones/Michael Foreman,4.25,eng,160,182,1993-06-01,Puffin
21895,The Last Kingdom (The Saxon Stories  #1),Bernard Cornwell/Tom Sellwood,4.25,en-GB,13,48,2005-02-01,Audiogo
13422,The Presocratic Philosophers,Geoffrey S. Kirk/John Earle Raven/Malcolm Schofield,4.25,eng,518,692,1983-12-29,Cambridge University Press
21906,The Last Kingdom (The Saxon Stories  #1),Bernard Cornwell/Jamie Glover,4.25,eng,6,39,2005-01-25,HarperAudio
14479,Amelia Bedelia Helps Out,Peggy Parish/Lynn Sweat,4.25,eng,64,7764,2005-01-18,Greenwillow Books
23625,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,4.25,eng,484,51,2002-08-05,HarperCollins
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler/Herbert Butterfield,4.25,en-US,624,713,1990-06-05,Arkana/Penguin
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,eng,491,3473,2000-08-15,Mariner Books
9577,PanAroma: Jitterbug Perfume,Tom Robbins/Nikolaus Hansen,4.25,ger,556,59,1985-12-05,Rowohlt Verlag
13414,Ancilla to the Pre-Socratic Philosophers,Kathleen Banks Freeman/Hermann Alexander Diels,4.25,eng,172,46,2003-08-08,Harvard University Press (Cambridge)
35543,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,4.25,eng,400,4381,2007-03-01,Avery Publishing Group
21173,Sarah Bernhardt,Elizabeth Silverthorne/Betty McCollum,4.25,eng,136,4,2004-01-01,Chelsea House Publishers
43282,Happy Endings: Finishing the Edges of Your Quilts,Mimi Dietrich,4.25,en-US,80,24,2013-06-04,That Patchwork Place
43106,The Age of Extremes: The Short Twentieth Century  1914-1991,Eric Hobsbawm,4.25,eng,638,348,1995-11-12,Abacus
7127,The Count of Monte Cristo,Alexandre Dumas/Brantley Johnson/Margaret Brantley,4.25,eng,620,193,2004-05-01,Simon  Schuster
6438,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,David Foster Wallace,4.25,eng,353,722,1997-02-01,Little  Brown
21315,Diary of a Spider,Doreen Cronin/Harry Bliss,4.25,en-US,40,8134,2005-07-26,HarperCollins
33937,The Richness of Life: The Essential Stephen Jay Gould,Stephen Jay Gould/Paul McGarr/Oliver Sacks/Steven Rose,4.25,eng,672,363,2007-05-17,W. W. Norton  Company
12652,Cat in the Dark (Joe Grey  #4),Shirley Rousseau Murphy,4.25,en-US,320,723,1999-11-03,Avon
35434,The Star Wars Trilogy,George Lucas/Donald F. Glut/James Kahn,4.25,eng,705,4365,2004-08-31,Del Rey
12071,Buenos Presagios: las buenas y ajustadas profecías de Agnes La Chalada,Terry Pratchett/Neil Gaiman,4.25,spa,318,104,2005-04-25,Norma Editorial
43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,Ed Gorman/Bill Pronzini,4.25,eng,131,4,1995-03-01,Barricade Books
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,4.25,en-US,201,7736,2005-08-28,New Riders Publishing
28190,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan,4.25,en-US,483,139,2006-01-06,Thorndike Press Large Print
22802,犬夜叉 22,Rumiko Takahashi,4.25,jpn,192,13,2001-08-09,小学館
22804,犬夜叉 12,Rumiko Takahashi,4.25,jpn,192,13,1999-09-18,小学館
3997,The Great House of God,Max Lucado,4.25,eng,240,1101,2001-10-31,Thomas Nelson
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.25,en-US,226,12,2005-04-01,Sidran Press
11619,The Poems of Emily Dickinson,Emily Dickinson/R.W. Franklin,4.25,eng,690,475,2005-10-01,Belknap Press
12070,Good Omens: The Nice and Accurate Prophecies of Agnes Nutter  Witch,Terry Pratchett/Neil Gaiman,4.25,eng,384,5036,2007-08-07,William Morrow / Harper
39031,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,4.25,eng,629,34650,2003-06-01,Warner Books
40640,The Basketball Diaries and the Book of Nods,Jim Carroll,4.25,eng,320,85,1987-05-26,Faber & Faber Ltd.
34015,Physics of Fully Ionized Gases,Lyman S. Spitzer Jr.,4.25,eng,192,4,2006-07-07,Dover Publications
30591,Winston S. Churchill  Volume VIII: 'Never Despair ' 1945-1965,Martin  Gilbert,4.25,eng,1438,19,1988-09-01,Houghton Mifflin
22805,犬夜叉 17,Rumiko Takahashi,4.25,jpn,192,14,2000-08-09,小学館
29960,Winter of Magic's Return,Pamela F. Service,4.25,eng,194,235,1986-11-12,Fawcett
23793,The Dark Descent,David G. Hartwell/Clive Barker/Ray Bradbury/John Collier/Shirley Jackson/Stephen King/Joyce Carol Oates,4.25,eng,1011,1991,1997-01-15,Tor Books
35352,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,4.25,eng,251,398,1998-04-01,Silhouette
3130,Runaway Bride,Deborah  Gordon,4.25,eng,390,8,1994-09-28,Avon
34897,The Dragon Reborn (The Wheel of Time  #3),Robert Jordan,4.25,eng,624,183950,2002-09-14,Tor Books
34708,The Aviators (Brotherhood of War  #8),W.E.B. Griffin,4.25,eng,464,2567,1989-05-01,G.P. Putnam's Sons
8967,Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,eng,202,24590,2008-01-18,Little  Brown Books for Young Readers
18962,Hands Collected: The Books of Simon Perchik,Simon Perchik/David Baratier,4.25,eng,566,4,2000-01-01,Pavement Saw Press
38068,The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,4.25,eng,336,756,1996-01-05,Amistad
2855,A Short History of Decay,Emil M. Cioran/Richard Howard,4.25,eng,186,1771,1998-09-15,Arcade Publishing
38640,The Secret Garden Coloring Book,Brian Doherty/Frances Hodgson Burnett/Thea Kliros,4.25,eng,48,4,2014-07-16,Dover Publications
42038,Shakespeare's Sonnets,William Shakespeare/Katherine Duncan-Jones,4.25,eng,488,70617,1997-08-21,Bloomsbury Academic
42045,The Sonnets,William Shakespeare/Stephen Orgel/John Hollander,4.25,eng,164,349,2001-12-01,Penguin Classics
